testerID,name,twitter
304472,Virginie Boone,@vboone
304473,Sean P. Sullivan,@wawinereport
304474,Jim Gordon,@gordone_cellars
304475,Michael Schachner,@wineschach
304476,Matt Kettmann,@mattkettmann
304477,Sean P. Sullivan,@wawinereport
304478,Sean P. Sullivan,@wawinereport
304479,Sean P. Sullivan,@wawinereport
304480,Roger Voss,@vossroger
304481,Kerin O’Keefe,@kerinokeefe
304482,Roger Voss,@vossroger
304483,Sean P. Sullivan,@wawinereport
304484,Roger Voss,@vossroger
304485,Roger Voss,@vossroger
304486,Matt Kettmann,@mattkettmann
304487,Matt Kettmann,@mattkettmann
304488,Virginie Boone,@vboone
304489,Matt Kettmann,@mattkettmann
304490,Matt Kettmann,@mattkettmann
304491,Joe Czerwinski,@JoeCz
304492,Joe Czerwinski,@JoeCz
304493,Virginie Boone,@vboone
304494,Virginie Boone,@vboone
304495,Roger Voss,@vossroger
304496,Sean P. Sullivan,@wawinereport
304497,Virginie Boone,@vboone
304498,Roger Voss,@vossroger
304499,Lauren Buzzeo,@laurbuzz
304500,Lauren Buzzeo,@laurbuzz
304501,Lauren Buzzeo,@laurbuzz
304502,Lauren Buzzeo,@laurbuzz
304503,Virginie Boone,@vboone
304504,Kerin O’Keefe,@kerinokeefe
304505,Virginie Boone,@vboone
304506,Virginie Boone,@vboone
304507,Matt Kettmann,@mattkettmann
304508,Virginie Boone,@vboone
304509,Virginie Boone,@vboone
304510,Virginie Boone,@vboone
304511,Virginie Boone,@vboone
304512,Virginie Boone,@vboone
304513,Matt Kettmann,@mattkettmann
304514,Kerin O’Keefe,@kerinokeefe
304515,Virginie Boone,@vboone
304516,Kerin O’Keefe,@kerinokeefe
304517,Virginie Boone,@vboone
304518,Matt Kettmann,@mattkettmann
304519,Virginie Boone,@vboone
304520,Roger Voss,@vossroger
304521,Virginie Boone,@vboone
304522,Virginie Boone,@vboone
304523,Kerin O’Keefe,@kerinokeefe
304524,Kerin O’Keefe,@kerinokeefe
304525,Kerin O’Keefe,@kerinokeefe
304526,Matt Kettmann,@mattkettmann
304527,Roger Voss,@vossroger
304528,Kerin O’Keefe,@kerinokeefe
304529,Michael Schachner,@wineschach
304530,Virginie Boone,@vboone
304531,,
304532,,
304533,Michael Schachner,@wineschach
304534,Virginie Boone,@vboone
304535,,
304536,,
304537,,
304538,,
304539,,
304540,,
304541,,
304542,,
304543,Roger Voss,@vossroger
304544,,
304545,Virginie Boone,@vboone
304546,Virginie Boone,@vboone
304547,,
304548,Roger Voss,@vossroger
304549,Michael Schachner,@wineschach
304550,Virginie Boone,@vboone
304551,Virginie Boone,@vboone
304552,Virginie Boone,@vboone
304553,Michael Schachner,@wineschach
304554,,
304555,Michael Schachner,@wineschach
304556,Michael Schachner,@wineschach
304557,,
304558,Michael Schachner,@wineschach
304559,Michael Schachner,@wineschach
304560,Roger Voss,@vossroger
304561,Paul Gregutt,@paulgwine
304562,Roger Voss,@vossroger
304563,Roger Voss,@vossroger
304564,Roger Voss,@vossroger
304565,Matt Kettmann,@mattkettmann
304566,Paul Gregutt,@paulgwine
304567,Jim Gordon,@gordone_cellars
304568,Kerin O’Keefe,@kerinokeefe
304569,Kerin O’Keefe,@kerinokeefe
304570,Michael Schachner,@wineschach
304571,Michael Schachner,@wineschach
304572,Roger Voss,@vossroger
304573,Roger Voss,@vossroger
304574,Kerin O’Keefe,@kerinokeefe
304575,Paul Gregutt,@paulgwine
304576,Roger Voss,@vossroger
304577,Roger Voss,@vossroger
304578,Roger Voss,@vossroger
304579,Michael Schachner,@wineschach
304580,Roger Voss,@vossroger
304581,Roger Voss,@vossroger
304582,Roger Voss,@vossroger
304583,Roger Voss,@vossroger
304584,Roger Voss,@vossroger
304585,Paul Gregutt,@paulgwine
304586,Kerin O’Keefe,@kerinokeefe
304587,Roger Voss,@vossroger
304588,Roger Voss,@vossroger
304589,Michael Schachner,@wineschach
304590,,
304591,,
304592,,
304593,,
304594,,
304595,,
304596,,
304597,,
304598,,
304599,,
304600,,
304601,Anna Lee C. Iijima,
304602,Anna Lee C. Iijima,
304603,,
304604,,
304605,Michael Schachner,@wineschach
304606,Joe Czerwinski,@JoeCz
304607,,
304608,,
304609,,
304610,,
304611,Joe Czerwinski,@JoeCz
304612,Michael Schachner,@wineschach
304613,Michael Schachner,@wineschach
304614,Michael Schachner,@wineschach
304615,Anna Lee C. Iijima,
304616,Anna Lee C. Iijima,
304617,Michael Schachner,@wineschach
304618,,
304619,Kerin O’Keefe,@kerinokeefe
304620,Sean P. Sullivan,@wawinereport
304621,Matt Kettmann,@mattkettmann
304622,Virginie Boone,@vboone
304623,Virginie Boone,@vboone
304624,Joe Czerwinski,@JoeCz
304625,Michael Schachner,@wineschach
304626,Kerin O’Keefe,@kerinokeefe
304627,Kerin O’Keefe,@kerinokeefe
304628,Kerin O’Keefe,@kerinokeefe
304629,Paul Gregutt,@paulgwine
304630,Virginie Boone,@vboone
304631,Kerin O’Keefe,@kerinokeefe
304632,Kerin O’Keefe,@kerinokeefe
304633,Roger Voss,@vossroger
304634,Michael Schachner,@wineschach
304635,Virginie Boone,@vboone
304636,Roger Voss,@vossroger
304637,Paul Gregutt,@paulgwine
304638,Paul Gregutt,@paulgwine
304639,Michael Schachner,@wineschach
304640,Virginie Boone,@vboone
304641,Virginie Boone,@vboone
304642,Virginie Boone,@vboone
304643,Roger Voss,@vossroger
304644,Roger Voss,@vossroger
304645,Roger Voss,@vossroger
304646,Roger Voss,@vossroger
304647,Roger Voss,@vossroger
304648,Roger Voss,@vossroger
304649,Roger Voss,@vossroger
304650,Roger Voss,@vossroger
304651,Roger Voss,@vossroger
304652,Roger Voss,@vossroger
304653,Roger Voss,@vossroger
304654,,
304655,Roger Voss,@vossroger
304656,Roger Voss,@vossroger
304657,Roger Voss,@vossroger
304658,Susan Kostrzewa,@suskostrzewa
304659,Michael Schachner,@wineschach
304660,Susan Kostrzewa,@suskostrzewa
304661,Roger Voss,@vossroger
304662,Roger Voss,@vossroger
304663,Roger Voss,@vossroger
304664,Roger Voss,@vossroger
304665,Roger Voss,@vossroger
304666,Roger Voss,@vossroger
304667,Roger Voss,@vossroger
304668,,
304669,Paul Gregutt,@paulgwine
304670,,
304671,Virginie Boone,@vboone
304672,Matt Kettmann,@mattkettmann
304673,Anna Lee C. Iijima,
304674,Virginie Boone,@vboone
304675,Jim Gordon,@gordone_cellars
304676,Paul Gregutt,@paulgwine
304677,Virginie Boone,@vboone
304678,Jim Gordon,@gordone_cellars
304679,Anna Lee C. Iijima,
304680,Anna Lee C. Iijima,
304681,Paul Gregutt,@paulgwine
304682,Virginie Boone,@vboone
304683,Michael Schachner,@wineschach
304684,Virginie Boone,@vboone
304685,Matt Kettmann,@mattkettmann
304686,Virginie Boone,@vboone
304687,Jim Gordon,@gordone_cellars
304688,Jim Gordon,@gordone_cellars
304689,Jim Gordon,@gordone_cellars
304690,Matt Kettmann,@mattkettmann
304691,Matt Kettmann,@mattkettmann
304692,Jim Gordon,@gordone_cellars
304693,Michael Schachner,@wineschach
304694,Matt Kettmann,@mattkettmann
304695,Virginie Boone,@vboone
304696,Matt Kettmann,@mattkettmann
304697,Paul Gregutt,@paulgwine
304698,Virginie Boone,@vboone
304699,Michael Schachner,@wineschach
304700,Michael Schachner,@wineschach
304701,Roger Voss,@vossroger
304702,Roger Voss,@vossroger
304703,Roger Voss,@vossroger
304704,Paul Gregutt,@paulgwine
304705,Paul Gregutt,@paulgwine
304706,Kerin O’Keefe,@kerinokeefe
304707,Kerin O’Keefe,@kerinokeefe
304708,Anna Lee C. Iijima,
304709,Michael Schachner,@wineschach
304710,Kerin O’Keefe,@kerinokeefe
304711,Kerin O’Keefe,@kerinokeefe
304712,Michael Schachner,@wineschach
304713,Virginie Boone,@vboone
304714,Kerin O’Keefe,@kerinokeefe
304715,Anna Lee C. Iijima,
304716,Anna Lee C. Iijima,
304717,Kerin O’Keefe,@kerinokeefe
304718,Roger Voss,@vossroger
304719,Virginie Boone,@vboone
304720,Paul Gregutt,@paulgwine
304721,Roger Voss,@vossroger
304722,Roger Voss,@vossroger
304723,Anna Lee C. Iijima,
304724,Joe Czerwinski,@JoeCz
304725,Mike DeSimone,@worldwineguys
304726,Michael Schachner,@wineschach
304727,Sean P. Sullivan,@wawinereport
304728,Paul Gregutt,@paulgwine
304729,Matt Kettmann,@mattkettmann
304730,Roger Voss,@vossroger
304731,Paul Gregutt,@paulgwine
304732,Paul Gregutt,@paulgwine
304733,,
304734,,
304735,Paul Gregutt,@paulgwine
304736,Paul Gregutt,@paulgwine
304737,,
304738,Paul Gregutt,@paulgwine
304739,,
304740,,
304741,Paul Gregutt,@paulgwine
304742,,
304743,Paul Gregutt,@paulgwine
304744,Paul Gregutt,@paulgwine
304745,Paul Gregutt,@paulgwine
304746,,
304747,,
304748,,
304749,,
304750,,
304751,,
304752,Paul Gregutt,@paulgwine
304753,,
304754,Paul Gregutt,@paulgwine
304755,Paul Gregutt,@paulgwine
304756,,
304757,,
304758,,
304759,,
304760,Paul Gregutt,@paulgwine
304761,Michael Schachner,@wineschach
304762,,
304763,Kerin O’Keefe,@kerinokeefe
304764,Anne Krebiehl MW,@AnneInVino
304765,Virginie Boone,@vboone
304766,Anne Krebiehl MW,@AnneInVino
304767,Roger Voss,@vossroger
304768,Roger Voss,@vossroger
304769,Roger Voss,@vossroger
304770,Paul Gregutt,@paulgwine
304771,Kerin O’Keefe,@kerinokeefe
304772,Kerin O’Keefe,@kerinokeefe
304773,Paul Gregutt,@paulgwine
304774,Michael Schachner,@wineschach
304775,Michael Schachner,@wineschach
304776,Kerin O’Keefe,@kerinokeefe
304777,Michael Schachner,@wineschach
304778,Anne Krebiehl MW,@AnneInVino
304779,,
304780,Anne Krebiehl MW,@AnneInVino
304781,,
304782,Kerin O’Keefe,@kerinokeefe
304783,Anne Krebiehl MW,@AnneInVino
304784,Anne Krebiehl MW,@AnneInVino
304785,Michael Schachner,@wineschach
304786,Kerin O’Keefe,@kerinokeefe
304787,Kerin O’Keefe,@kerinokeefe
304788,,
304789,Susan Kostrzewa,@suskostrzewa
304790,,
304791,,
304792,,
304793,,
304794,,
304795,Susan Kostrzewa,@suskostrzewa
304796,,
304797,Michael Schachner,@wineschach
304798,Susan Kostrzewa,@suskostrzewa
304799,,
304800,,
304801,,
304802,,
304803,Susan Kostrzewa,@suskostrzewa
304804,,
304805,,
304806,Virginie Boone,@vboone
304807,Michael Schachner,@wineschach
304808,,
304809,Roger Voss,@vossroger
304810,Paul Gregutt,@paulgwine
304811,,
304812,,
304813,Lauren Buzzeo,@laurbuzz
304814,,
304815,Michael Schachner,@wineschach
304816,Roger Voss,@vossroger
304817,,
304818,,
304819,,
304820,,
304821,Paul Gregutt,@paulgwine
304822,Paul Gregutt,@paulgwine
304823,,
304824,,
304825,,
304826,,
304827,,
304828,Roger Voss,@vossroger
304829,,
304830,Paul Gregutt,@paulgwine
304831,,
304832,,
304833,,
304834,,
304835,,
304836,,
304837,Roger Voss,@vossroger
304838,Matt Kettmann,@mattkettmann
304839,Kerin O’Keefe,@kerinokeefe
304840,Roger Voss,@vossroger
304841,Roger Voss,@vossroger
304842,Michael Schachner,@wineschach
304843,Jim Gordon,@gordone_cellars
304844,Virginie Boone,@vboone
304845,Michael Schachner,@wineschach
304846,Paul Gregutt,@paulgwine
304847,Kerin O’Keefe,@kerinokeefe
304848,Kerin O’Keefe,@kerinokeefe
304849,Roger Voss,@vossroger
304850,Anna Lee C. Iijima,
304851,Kerin O’Keefe,@kerinokeefe
304852,Kerin O’Keefe,@kerinokeefe
304853,Roger Voss,@vossroger
304854,Kerin O’Keefe,@kerinokeefe
304855,Roger Voss,@vossroger
304856,Roger Voss,@vossroger
304857,Michael Schachner,@wineschach
304858,Kerin O’Keefe,@kerinokeefe
304859,Kerin O’Keefe,@kerinokeefe
304860,Anna Lee C. Iijima,
304861,Kerin O’Keefe,@kerinokeefe
304862,Roger Voss,@vossroger
304863,Matt Kettmann,@mattkettmann
304864,Roger Voss,@vossroger
304865,Paul Gregutt,@paulgwine
304866,Virginie Boone,@vboone
304867,Roger Voss,@vossroger
304868,Matt Kettmann,@mattkettmann
304869,Jim Gordon,@gordone_cellars
304870,Michael Schachner,@wineschach
304871,Paul Gregutt,@paulgwine
304872,Kerin O’Keefe,@kerinokeefe
304873,Paul Gregutt,@paulgwine
304874,Kerin O’Keefe,@kerinokeefe
304875,Susan Kostrzewa,@suskostrzewa
304876,Anna Lee C. Iijima,
304877,Kerin O’Keefe,@kerinokeefe
304878,Virginie Boone,@vboone
304879,Kerin O’Keefe,@kerinokeefe
304880,Roger Voss,@vossroger
304881,Kerin O’Keefe,@kerinokeefe
304882,Michael Schachner,@wineschach
304883,Michael Schachner,@wineschach
304884,Anna Lee C. Iijima,
304885,Susan Kostrzewa,@suskostrzewa
304886,Michael Schachner,@wineschach
304887,Kerin O’Keefe,@kerinokeefe
304888,Paul Gregutt,@paulgwine
304889,Matt Kettmann,@mattkettmann
304890,Virginie Boone,@vboone
304891,Michael Schachner,@wineschach
304892,Michael Schachner,@wineschach
304893,Kerin O’Keefe,@kerinokeefe
304894,Jim Gordon,@gordone_cellars
304895,Jim Gordon,@gordone_cellars
304896,Jim Gordon,@gordone_cellars
304897,Mike DeSimone,@worldwineguys
304898,Roger Voss,@vossroger
304899,Virginie Boone,@vboone
304900,Alexander Peartree,
304901,Jim Gordon,@gordone_cellars
304902,Virginie Boone,@vboone
304903,Roger Voss,@vossroger
304904,Roger Voss,@vossroger
304905,Roger Voss,@vossroger
304906,Roger Voss,@vossroger
304907,Kerin O’Keefe,@kerinokeefe
304908,Anna Lee C. Iijima,
304909,Michael Schachner,@wineschach
304910,Roger Voss,@vossroger
304911,Roger Voss,@vossroger
304912,Anna Lee C. Iijima,
304913,Michael Schachner,@wineschach
304914,Jim Gordon,@gordone_cellars
304915,Kerin O’Keefe,@kerinokeefe
304916,Kerin O’Keefe,@kerinokeefe
304917,Roger Voss,@vossroger
304918,Roger Voss,@vossroger
304919,Paul Gregutt,@paulgwine
304920,Sean P. Sullivan,@wawinereport
304921,Jim Gordon,@gordone_cellars
304922,Kerin O’Keefe,@kerinokeefe
304923,Roger Voss,@vossroger
304924,Paul Gregutt,@paulgwine
304925,Kerin O’Keefe,@kerinokeefe
304926,Roger Voss,@vossroger
304927,Michael Schachner,@wineschach
304928,Lauren Buzzeo,@laurbuzz
304929,Joe Czerwinski,@JoeCz
304930,Lauren Buzzeo,@laurbuzz
304931,Lauren Buzzeo,@laurbuzz
304932,Michael Schachner,@wineschach
304933,Michael Schachner,@wineschach
304934,Paul Gregutt,@paulgwine
304935,Virginie Boone,@vboone
304936,Virginie Boone,@vboone
304937,,
304938,Paul Gregutt,@paulgwine
304939,Roger Voss,@vossroger
304940,Roger Voss,@vossroger
304941,,
304942,,
304943,Joe Czerwinski,@JoeCz
304944,Michael Schachner,@wineschach
304945,Virginie Boone,@vboone
304946,Paul Gregutt,@paulgwine
304947,,
304948,Roger Voss,@vossroger
304949,Roger Voss,@vossroger
304950,,
304951,Roger Voss,@vossroger
304952,,
304953,,
304954,,
304955,Michael Schachner,@wineschach
304956,Michael Schachner,@wineschach
304957,Roger Voss,@vossroger
304958,,
304959,Michael Schachner,@wineschach
304960,,
304961,,
304962,,
304963,Roger Voss,@vossroger
304964,Roger Voss,@vossroger
304965,,
304966,,
304967,Michael Schachner,@wineschach
304968,Michael Schachner,@wineschach
304969,Roger Voss,@vossroger
304970,Roger Voss,@vossroger
304971,Roger Voss,@vossroger
304972,,
304973,Michael Schachner,@wineschach
304974,Virginie Boone,@vboone
304975,,
304976,,
304977,,
304978,Joe Czerwinski,@JoeCz
304979,Paul Gregutt,@paulgwine
304980,,
304981,,
304982,Roger Voss,@vossroger
304983,Roger Voss,@vossroger
304984,Lauren Buzzeo,@laurbuzz
304985,,
304986,Lauren Buzzeo,@laurbuzz
304987,Joe Czerwinski,@JoeCz
304988,Michael Schachner,@wineschach
304989,,
304990,Susan Kostrzewa,@suskostrzewa
304991,,
304992,,
304993,Joe Czerwinski,@JoeCz
304994,,
304995,,
304996,Joe Czerwinski,@JoeCz
304997,,
304998,,
304999,,
305000,Michael Schachner,@wineschach
