ratingID,wineID,score,review,userID
404702,104702,4,crisp,504702
404703,104703,2,nutty,504703
404704,104704,0,crisp,504704
404705,104705,3,unoaked,504705
404706,104706,3,delicate,504706
404707,104707,5,creamy,504707
404708,104708,3,silky,504708
404709,104709,4,fresh,504709
404710,104710,2,juicy,504710
404711,104711,5,sweet,504711
404712,104712,3,creamy,504712
404713,104713,0,medium,504713
404714,104714,0,sweet,504714
404715,104715,3,opulent,504715
404716,104716,5,soft,504716
404717,104717,1,dense,504717
404718,104718,4,elegant,504718
404719,104719,4,crisp,504719
404720,104720,0,fragrant,504720
404721,104721,1,sweet,504721
404722,104722,3,sweet,504722
404723,104723,3,spicy,504723
404724,104724,4,bone,504724
404725,104725,2,abundant,504725
404726,104726,3,unoaked,504726
404727,104727,0,aggressive,504727
404728,104728,2,creamy,504728
404729,104729,1,fresh,504729
404730,104730,1,crisp,504730
404731,104731,3,crisp,504731
404732,104732,1,soft,504732
404733,104733,2,bone,504733
404734,104734,5,creamy,504734
404735,104735,0,fresh,504735
404736,104736,2,crisp,504736
404737,104737,2,elegant,504737
404738,104738,5,creamy,504738
404739,104739,3,opulent,504739
404740,104740,4,velvety,504740
404741,104741,0,delicate,504741
404742,104742,3,unoaked,504742
404743,104743,4,opulent,504743
404744,104744,2,earthy,504744
404745,104745,5,sweet,504745
404746,104746,5,abundant,504746
404747,104747,1,silky,504747
404748,104748,5,silky,504748
404749,104749,4,fresh,504749
404750,104750,4,delicate,504750
404751,104751,1,dry,504751
404752,104752,2,unoaked,504752
404753,104753,0,abundant,504753
404754,104754,0,bone,504754
404755,104755,5,fragrant,504755
404756,104756,4,creamy,504756
404757,104757,2,spicy,504757
404758,104758,1,creamy,504758
404759,104759,5,delicate,504759
404760,104760,4,velvety,504760
404761,104761,2,aggressive,504761
404762,104762,4,abundant,504762
404763,104763,3,creamy,504763
404764,104764,1,velvety,504764
404765,104765,1,delicate,504765
404766,104766,4,silky,504766
404767,104767,2,juicy,504767
404768,104768,3,dense,504768
404769,104769,0,velvety,504769
404770,104770,4,fresh,504770
404771,104771,4,creamy,504771
404772,104772,0,abundant,504772
404773,104773,4,elegant,504773
404774,104774,4,spicy,504774
404775,104775,3,juicy,504775
404776,104776,1,spicy,504776
404777,104777,2,crisp,504777
404778,104778,3,opulent,504778
404779,104779,2,creamy,504779
404780,104780,1,bone,504780
404781,104781,3,soft,504781
404782,104782,1,earthy,504782
404783,104783,1,dry,504783
404784,104784,4,bone,504784
404785,104785,3,fresh,504785
404786,104786,5,bone,504786
404787,104787,0,aggressive,504787
404788,104788,2,opulent,504788
404789,104789,1,sweet,504789
404790,104790,2,medium,504790
404791,104791,5,dense,504791
404792,104792,1,sweet,504792
404793,104793,1,medium,504793
404794,104794,5,juicy,504794
404795,104795,4,creamy,504795
404796,104796,0,creamy,504796
404797,104797,0,sweet,504797
404798,104798,3,nutty,504798
404799,104799,1,opulent,504799
404800,104800,1,juicy,504800
404801,104801,1,spicy,504801
404802,104802,4,abundant,504802
404803,104803,2,spicy,504803
404804,104804,2,nutty,504804
404805,104805,1,bone,504805
404806,104806,4,elegant,504806
404807,104807,1,elegant,504807
404808,104808,5,juicy,504808
404809,104809,1,elegant,504809
404810,104810,3,velvety,504810
404811,104811,0,velvety,504811
404812,104812,2,aggressive,504812
404813,104813,4,aggressive,504813
404814,104814,4,abundant,504814
404815,104815,5,earthy,504815
404816,104816,0,nutty,504816
404817,104817,1,opulent,504817
404818,104818,5,opulent,504818
404819,104819,2,dry,504819
404820,104820,3,juicy,504820
404821,104821,2,nutty,504821
404822,104822,1,unoaked,504822
404823,104823,5,elegant,504823
404824,104824,1,opulent,504824
404825,104825,1,velvety,504825
404826,104826,4,medium,504826
404827,104827,1,velvety,504827
404828,104828,5,aggressive,504828
404829,104829,3,dry,504829
404830,104830,3,juicy,504830
404831,104831,0,delicate,504831
404832,104832,2,elegant,504832
404833,104833,5,medium,504833
404834,104834,0,soft,504834
404835,104835,1,elegant,504835
404836,104836,4,soft,504836
404837,104837,5,juicy,504837
404838,104838,0,dense,504838
404839,104839,5,abundant,504839
404840,104840,5,crisp,504840
404841,104841,5,elegant,504841
404842,104842,4,bone,504842
404843,104843,1,delicate,504843
404844,104844,2,velvety,504844
404845,104845,2,nutty,504845
404846,104846,3,abundant,504846
404847,104847,2,bone,504847
404848,104848,5,medium,504848
404849,104849,1,medium,504849
404850,104850,2,juicy,504850
404851,104851,5,spicy,504851
404852,104852,1,dry,504852
404853,104853,0,fragrant,504853
404854,104854,3,nutty,504854
404855,104855,3,crisp,504855
404856,104856,3,velvety,504856
404857,104857,1,delicate,504857
404858,104858,5,velvety,504858
404859,104859,0,earthy,504859
404860,104860,3,sweet,504860
404861,104861,0,nutty,504861
404862,104862,4,velvety,504862
404863,104863,3,dense,504863
404864,104864,3,bone,504864
404865,104865,0,delicate,504865
404866,104866,5,abundant,504866
404867,104867,0,creamy,504867
404868,104868,1,dense,504868
404869,104869,1,nutty,504869
404870,104870,2,medium,504870
404871,104871,3,sweet,504871
404872,104872,3,juicy,504872
404873,104873,5,elegant,504873
404874,104874,0,unoaked,504874
404875,104875,0,spicy,504875
404876,104876,4,soft,504876
404877,104877,2,abundant,504877
404878,104878,1,spicy,504878
404879,104879,1,juicy,504879
404880,104880,1,velvety,504880
404881,104881,0,opulent,504881
404882,104882,1,creamy,504882
404883,104883,3,soft,504883
404884,104884,1,earthy,504884
404885,104885,0,nutty,504885
404886,104886,5,fresh,504886
404887,104887,1,delicate,504887
404888,104888,0,delicate,504888
404889,104889,0,spicy,504889
404890,104890,0,bone,504890
404891,104891,1,elegant,504891
404892,104892,3,abundant,504892
404893,104893,1,unoaked,504893
404894,104894,2,creamy,504894
404895,104895,4,delicate,504895
404896,104896,1,fresh,504896
404897,104897,4,soft,504897
404898,104898,2,elegant,504898
404899,104899,4,delicate,504899
404900,104900,1,juicy,504900
404901,104901,3,earthy,504901
404902,104902,3,crisp,504902
404903,104903,0,medium,504903
404904,104904,0,creamy,504904
404905,104905,1,velvety,504905
404906,104906,4,delicate,504906
404907,104907,1,dry,504907
404908,104908,1,earthy,504908
404909,104909,1,silky,504909
404910,104910,5,soft,504910
404911,104911,2,earthy,504911
404912,104912,5,dry,504912
404913,104913,1,creamy,504913
404914,104914,2,silky,504914
404915,104915,5,delicate,504915
404916,104916,1,dry,504916
404917,104917,1,soft,504917
404918,104918,2,elegant,504918
404919,104919,2,nutty,504919
404920,104920,2,earthy,504920
404921,104921,3,fragrant,504921
404922,104922,5,silky,504922
404923,104923,5,elegant,504923
404924,104924,1,crisp,504924
404925,104925,4,unoaked,504925
404926,104926,4,opulent,504926
404927,104927,5,dense,504927
404928,104928,4,soft,504928
404929,104929,4,nutty,504929
404930,104930,5,spicy,504930
404931,104931,3,velvety,504931
404932,104932,1,sweet,504932
404933,104933,0,opulent,504933
404934,104934,4,nutty,504934
404935,104935,3,delicate,504935
404936,104936,3,sweet,504936
404937,104937,4,sweet,504937
404938,104938,4,unoaked,504938
404939,104939,5,spicy,504939
404940,104940,5,medium,504940
404941,104941,2,opulent,504941
404942,104942,5,creamy,504942
404943,104943,1,spicy,504943
404944,104944,5,unoaked,504944
404945,104945,4,fragrant,504945
404946,104946,2,dry,504946
404947,104947,1,nutty,504947
404948,104948,2,dense,504948
404949,104949,3,creamy,504949
404950,104950,1,unoaked,504950
404951,104951,5,bone,504951
404952,104952,2,aggressive,504952
404953,104953,2,fresh,504953
404954,104954,0,dry,504954
404955,104955,5,delicate,504955
404956,104956,3,dense,504956
404957,104957,2,opulent,504957
404958,104958,1,nutty,504958
404959,104959,3,sweet,504959
404960,104960,5,velvety,504960
404961,104961,2,dense,504961
404962,104962,4,silky,504962
404963,104963,5,abundant,504963
404964,104964,5,soft,504964
404965,104965,2,opulent,504965
404966,104966,1,unoaked,504966
404967,104967,0,delicate,504967
404968,104968,1,earthy,504968
404969,104969,4,nutty,504969
404970,104970,4,elegant,504970
404971,104971,1,spicy,504971
404972,104972,0,dry,504972
404973,104973,0,abundant,504973
404974,104974,3,silky,504974
404975,104975,4,aggressive,504975
404976,104976,1,fresh,504976
404977,104977,1,velvety,504977
404978,104978,5,delicate,504978
404979,104979,3,medium,504979
404980,104980,4,elegant,504980
404981,104981,4,abundant,504981
404982,104982,2,delicate,504982
404983,104983,0,delicate,504983
404984,104984,3,fragrant,504984
404985,104985,0,crisp,504985
404986,104986,5,silky,504986
404987,104987,2,crisp,504987
404988,104988,3,abundant,504988
404989,104989,5,elegant,504989
404990,104990,2,opulent,504990
404991,104991,0,spicy,504991
404992,104992,1,abundant,504992
404993,104993,5,medium,504993
404994,104994,0,fragrant,504994
404995,104995,2,earthy,504995
404996,104996,3,nutty,504996
404997,104997,3,elegant,504997
404998,104998,0,crisp,504998
404999,104999,4,earthy,504999
405000,105000,2,medium,505000
